x,y,z
3.37517,2.48884,0.368526
-2.91683,-1.23293,0.351333
-2.79021,-1.62774,0.416872
-2.22983,-1.65034,0.681723
-2.27702,-1.26015,0.593419
-2.70071,-1.50883,0.488811
2.89923,1.37361,-0.0157905
-2.6024,-2.11763,0.393027
-2.48819,-1.86583,0.488572
2.74817,1.23044,-0.127256
2.61755,1.42991,-0.201414
2.48436,1.45216,-0.283473
-2.29475,-1.49614,0.628358
-2.10735,-1.72122,0.753647
-3.84421,-2.75483,-0.349842
2.89206,0.861445,-0.0588152
-2.52922,-2.48219,0.406886
3.19536,-2.33559,-0.0692156
-2.93928,-2.84215,0.123175
2.39358,2.04951,-0.307383
2.99388,3.20646,0.181047
2.74722,1.45977,-0.110382
2.49903,2.15005,-0.230791
3.00929,3.17957,0.305897
2.98691,1.14989,0.0305762
2.49496,1.8518,-0.255141
2.34409,2.31814,-0.318737
-3.08768,-2.7968,0.0250341
2.74552,3.33378,0.296935
-2.82884,-3.23414,0.161283
4.04802,-3.87595,0.386838
-2.8768,-4.01481,0.0736508
-4.20513,-2.33374,-0.566674
2.81294,2.75678,0.0159128
2.12515,3.82463,-0.368149
2.95936,-0.5318,-0.101208
-4.18581,-2.73762,-0.572254
-2.31508,-3.02305,0.506724
1.84808,3.65859,0.729002
-4.15037,-3.16441,-0.578616
-3.67448,-2.82768,-0.232517
1.62597,3.77076,0.760248
-4.13256,-3.65034,-0.59077
2.47027,3.54431,0.186025
-2.30501,-8.31648,0.216006
-3.86557,-3.67278,-0.413973
-2.06833,-4.51052,0.704444
-4.03584,2.35492,-0.153719
-3.89486,-3.97484,-0.573469
-1.66715,-8.72184,0.278446
-3.50148,-6.57804,-0.63943
-3.1335,-4.25202,-0.101893
-2.28388,-4.05826,0.584412
-3.64755,-0.313525,-0.0799917
-3.35473,-5.62764,-0.193836
2.97064,-0.756352,-0.111333
-2.03638,-4.97871,0.686823
-3.27714,-6.63887,-0.487728
-3.83869,-4.52556,-0.587051
-3.38806,-5.64017,-0.298909
-3.28382,-7.38787,-0.656603
2.92647,5.81792,0.293185
-2.13559,-8.46838,0.359676
-3.29109,-4.15627,-0.386717
-2.17729,-4.5256,0.627366
-3.0938,-7.55698,-0.517525
-3.82263,-5.22059,-0.613094
-1.86048,-5.80952,0.757858
-2.90941,-6.87737,-0.247196
-2.90482,-7.71014,-0.385551
-3.56174,-5.21713,-0.446512
-1.46346,-6.44889,0.979958
2.17802,3.85395,-0.105083
-2.58735,-7.84398,-0.502862
-3.56811,-5.68307,-0.605973
2.98755,-1.17713,-0.126857
-2.54604,-8.9487,-0.668488
-3.18112,-4.59331,-0.156631
-1.6002,-3.82367,1.05229
-1.73622,-3.20449,1.00101
-1.4528,-3.8623,1.1512
-0.504257,-9.78467,1.18548
-3.52788,-5.52317,-0.312622
2.65911,0.113104,-0.255696
-1.82408,-3.1489,0.944142
-0.267422,-10.0377,1.44715
-4.01783,2.03019,-0.162943
-2.31592,-9.11471,-0.550215
-1.96204,-9.35022,-0.641751
0.185989,-10.1955,1.24943
1.80766,8.06593,-0.310665
-1.39604,-4.2615,1.15802
-0.978776,-8.75283,1.14815
1.45827,-11.7527,0.307678
0.176188,-13.109,-0.609784
-2.76637,-6.28202,-0.0791591
-1.72173,-9.52729,-0.543372
0.746156,-13.4339,-0.63352
1.13267,-11.3541,-0.533696
1.05147,-11.9705,1.49048
1.6321,-11.4622,-0.508067
-2.93095,-7.78635,-0.188775
1.13846,-13.6459,-0.671093
-2.14121,-8.28375,-0.301509
-0.841766,-12.5204,-0.725595
1.99449,-11.7033,-0.529656
-0.811857,-5.17146,1.48965
2.56393,-12.0098,-0.484515
0.952112,11.9888,-0.402168
-4.08641,3.23561,-0.135764
-1.03915,-12.4467,-0.584297
1.77475,-11.5139,-0.600156
-3.65429,-0.0523044,-0.0606108
-1.21075,19.6512,-0.570616
-0.504273,-12.7061,-0.65463
2.33456,-11.8626,-0.575847
0.0365925,-13.0013,-0.690733
2.95827,-12.2129,-0.535143
3.00537,0.949918,0.0254225
-0.604695,-10.8946,-0.480299
3.62013,-12.6228,-0.461883
-0.155903,-11.3364,-0.53216
2.7249,-12.021,-0.668747
-0.244923,-13.0155,-0.265049
0.393488,-13.226,-0.650457
3.35066,-12.3912,-0.616933
-4.50185,16.2127,-0.35914
3.48888,-11.0055,-0.46875
3.5663,-9.82828,-0.322787
3.17408,-10.5342,-0.625374
2.29668,-12.0053,-0.174418
2.35389,2.70549,-0.286983
3.30659,-9.53867,-0.489068
-2.27367,19.0691,-1.36044
-5.19461,14.6652,-0.291154
2.59584,2.24768,-0.156542
3.42388,-8.67028,-0.360152
0.986295,-11.3643,-0.285995
3.11106,-8.18892,-0.520791
1.3822,-11.4814,-0.187498
2.97182,-4.58675,-0.367343
1.67511,-11.5909,-0.314009
-4.01648,20.5709,-1.45903
3.22167,-7.54363,-0.400684
3.1002,-4.40651,-0.271572
2.825,-0.0919703,-0.161464
3.24066,-4.24416,-0.16963
2.68995,2.67268,-0.0649634
6.34323,-13.1283,2.3267
3.6204,-8.02041,-0.174955
3.04036,-6.56491,-0.449253
3.00711,-3.84367,-0.294813
3.16151,-6.17764,-0.341661
2.98139,-0.983186,-0.121348
3.29692,-5.83729,-0.233725
3.35191,-3.55088,-0.0438736
3.77655,-10.2094,-0.211934
2.51506,2.81816,-0.171727
3.00166,-5.44286,-0.401741
2.90936,-3.33887,-0.320751
3.12756,-5.17961,-0.301438
3.04833,-3.25461,-0.230388
2.76176,1.00796,-0.13165
3.27067,-4.95725,-0.197808
-3.24852,-3.2261,-0.103492
3.00978,1.42695,0.0619147
3.40136,-5.38585,-0.133828
3.02871,-2.81267,-0.217006
3.30769,-2.67203,-0.0141221
-3.61387,-1.88038,-0.140284
-4.50656,7.54424,-0.12366
-3.49782,4.31212,-0.0460925
2.84114,-2.12011,-0.283045
-4.35498,6.25532,-0.102389
-4.04654,4.33817,-0.0399877
-3.69989,4.0158,-0.177126
4.72598,-7.81476,0.563768
-4.0343,3.7873,-0.0655802
2.13406,5.58525,-0.24267
3.18205,-2.74262,-0.107244
-4.25174,4.00326,-0.195736
-3.61134,-0.800998,-0.0738961
-4.47834,16.6507,-1.18942
3.18868,0.326261,0.102119
3.19,0.109121,0.0907313
4.31067,-5.34531,0.462961
-6.07349,17.9195,-1.48393
-3.90681,2.75765,-0.0501686
-4.11131,2.89276,-0.176224
3.03226,-2.32413,-0.17273
-2.73908,2.72696,0.742848
-3.8596,2.33997,-0.044601
3.76994,-2.27754,0.316031
-3.39552,4.02873,0.38019
-4.48726,4.69887,-0.644866
-4.31376,3.90943,-0.245614
-3.92273,3.55757,-0.339359
-4.46851,3.03184,-0.402208
-3.38001,3.48523,0.34782
-5.45503,6.59721,-0.834545
-4.75031,3.19878,-0.593276
-3.86317,1.63457,-0.07923
-3.74061,3.89015,-0.242453
3.42878,-1.83737,0.119655
-3.37852,3.02968,0.322849
-4.11278,3.22458,-0.5341
3.40257,-2.12416,0.0809443
-3.33727,-2.29334,0.00341048
4.7685,-3.23315,0.908099
3.15595,-1.88369,-0.0598663
-3.97689,1.67892,-0.157512
2.99764,-1.63911,-0.1522
-4.23972,1.71658,-0.333656
-3.37845,2.2676,0.285982
4.58217,-2.67104,0.829111
4.31556,-1.7829,0.714704
-3.50939,-2.564,-0.117264
3.38306,-0.568219,0.172646
-3.36114,1.92967,0.269932
4.22652,-1.41912,0.674787
-3.342,1.20968,0.244238
-4.04148,0.415975,-0.283546
-3.35506,1.62567,0.258082
3.21278,-0.981277,0.0340501
-3.33618,0.949235,0.237172
3.23879,-1.23115,0.0331663
-3.18888,-4.10607,-0.126445
4.06428,-0.770939,0.610461
-4.30099,-0.609278,-0.526694
-4.25936,-0.924977,-0.52126
-2.97589,-3.62,0.0390462
-2.77677,-0.337574,0.515521
2.85003,-0.32502,-0.158924
-2.75487,-0.533501,0.51559
-3.18562,1.2562,0.355732
2.7623,-1.02594,-0.261482
-5.85471,13.3732,-1.04359
2.86116,-0.548025,-0.173517
-3.17638,0.516475,0.305509
-3.59626,-1.63375,-0.117598
-3.26487,0.0962582,0.218718
3.18795,0.995219,0.147264
3.16038,1.23244,0.146088
2.80202,0.141796,-0.16371
3.04527,0.530669,0.0220048
-3.86454,1.27302,-0.109432
3.07816,0.165009,0.0208823
-4.31555,3.40177,-0.329006
-3.69327,1.84307,0.0471277
-1.39784,-9.72531,-0.521881
-3.85532,-2.3404,-0.339397
2.44836,2.48131,-0.244552
2.87647,1.6497,-0.0149124
2.46031,1.59908,-0.295033
-3.46341,-2.95142,-0.120669
2.41813,1.83079,-0.303464
2.59822,1.66075,-0.197717
-3.22988,-3.64298,-0.12193
2.32412,3.13345,-0.276561
-3.70346,0.732936,-0.0371257
2.14441,3.38197,-0.380826
2.25913,3.53899,-0.297964
-3.47587,-3.40781,-0.26328
2.57493,1.89281,-0.1986
-3.84305,0.346696,-0.151048
2.16989,3.99638,-0.323749
2.28557,4.15444,-0.232884
3.20178,-0.316522,0.0721907
1.67851,5.82381,-0.531628
1.96857,4.37674,-0.440771
2.07516,4.5597,-0.358079
1.89045,6.23377,-0.361457
2.18186,4.71271,-0.266236
-3.77332,-0.10819,-0.143218
1.46637,6.89336,-0.603096
1.84835,5.0449,-0.482751
1.56568,7.1313,-0.519707
1.9371,5.19379,-0.395985
1.6752,7.3273,-0.43305
2.05064,5.38082,-0.307269
1.28699,8.73834,-0.628171
2.3914,3.68423,-0.164879
3.17746,-0.0979751,0.0692819
0.75661,11.0283,-0.8914
0.857827,11.2813,-0.801052
1.02973,11.5728,-0.686983
-0.0215031,9.76595,-0.760351
0.0540074,9.99564,-0.702031
0.152585,10.2214,-0.650563
0.240212,10.4779,-0.636308
-0.64144,8.89521,-0.668366
-0.52879,8.89912,-0.601713
-3.46621,-1.19419,-0.00993717
-0.428952,9.12169,-0.592208
-2.67372,18.6306,-1.35926
-2.55185,18.8135,-1.31441
-2.39074,18.9735,-1.29123
-3.0175,-5.90648,-0.104639
-3.40704,-5.60617,-0.478168
-3.75192,17.3998,-1.23088
3.39486,-2.4938,0.0529384
-4.22792,20.3395,-1.4228
-3.18406,-1.40741,0.172288
-2.79649,-7.68516,-0.576814
3.81436,-1.82612,0.373855
-3.54868,-2.27206,-0.12677
3.39712,-1.42864,0.12868
0.961084,-13.5553,-0.571574
-2.0503,-9.3644,-0.487847
-3.83749,1.01035,-0.108843
-1.82309,-9.54818,-0.36881
3.63637,-0.132502,0.373628
3.45267,-6.48273,-0.172463
2.5591,3.24913,0.7485
3.60721,0.109437,0.370737
3.25587,-3.62052,-0.116036
3.17472,-3.19049,-0.139109
3.34172,-3.00912,-0.0145743
-3.24216,2.71442,0.406029
-3.93807,20.6422,-1.53565
-5.44723,18.8039,-1.2889
-3.22766,2.3374,0.38992
-4.69412,16.6522,-1.16667
-4.40903,16.6199,-1.32386
3.00554,-2.03412,-0.16876
-5.57564,15.2056,-1.0133
-5.38937,15.0083,-1.06032
3.26698,-1.91348,0.011057
-5.9771,13.3533,-0.867435
-5.7246,13.4669,-1.23644
-5.70685,10.6966,-0.678308
-5.82498,11.0684,-0.805613
-5.73834,11.0823,-0.935165
-2.06234,-2.09556,0.740045
-5.02859,8.03777,-0.498115
-4.77135,4.34288,-0.513518
-5.12213,8.27578,-0.615672
-5.0646,4.59758,-0.704215
-5.89296,9.71611,-1.03833
2.97968,1.86674,0.0684332
-4.88152,6.72094,-0.40904
2.70298,3.43142,0.132621
-5.12777,7.12113,-0.544149
-5.39706,7.57204,-0.717611
-5.81088,8.19198,-0.949607
2.93949,2.13844,0.0646177
-4.28852,2.92137,-0.286183
-4.62301,5.5226,-0.329974
-4.89003,5.87671,-0.463975
-5.19115,6.28947,-0.63642
-4.42511,2.56319,-0.412121
-4.6614,4.86816,-0.39998
-4.27106,4.48565,-0.487157
-4.43809,1.02364,-0.515043
-4.15349,2.05133,-0.241278
-4.63061,2.21355,-0.566462
-3.01761,0.321011,0.402105
-4.08977,1.67776,-0.22315
-3.69475,0.460444,-0.0495106
-4.03619,1.33614,-0.208233
-3.67271,0.186331,-0.0603303
-4.23256,1.36152,-0.357346
-4.29849,0.0296161,-0.485566
-3.98373,1.0175,-0.194438
-4.19401,1.02581,-0.345543
-4.25505,-0.281092,-0.478873
-3.10557,-0.458432,-0.0161216
-3.63769,-1.25783,-0.121997
-4.15672,-1.21943,-0.469988
-4.12918,-1.54528,-0.469369
-3.85367,-1.63713,-0.291533
-4.09263,-1.88206,-0.46964
-4.08092,-2.24898,-0.474913
-3.40646,-1.79364,0.00146548
-3.14258,-0.348766,0.271909
-3.59274,-2.02409,-0.127442
-4.04019,-2.62475,-0.477012
-3.34326,-2.06029,0.00398799
-4.00928,-3.03858,-0.483002
-3.98912,-3.50348,-0.492833
-3.31527,-2.72307,0.0080862
3.64616,-1.61595,0.272113
-2.96138,-1.42808,0.306042
-3.74488,-3.80122,-0.476299
-3.10339,-2.92305,0.00802503
-3.46701,-3.76507,-0.292079
-3.54037,-4.15118,-0.46675
-3.42162,-4.28686,-0.299573
-2.35753,-2.54666,0.517856
3.40357,-0.797023,0.171493
-2.59145,2.71817,0.842305
-2.6791,2.07914,0.739549
-3.68723,-5.00648,-0.507989
-3.36976,-4.89117,-0.309975
-2.69084,1.4991,0.698337
-2.95734,-4.21495,0.00612467
-3.3076,-5.11915,-0.141733
-3.37059,-6.28706,-0.524129
-2.69583,1.25999,0.677018
-3.08939,-5.11053,0.00324661
-3.08806,-6.18791,-0.325237
-3.31555,-7.39993,-0.560237
-2.73701,0.772131,0.618192
-2.7352,0.990556,0.631666
-0.875565,-12.5442,-0.572157
-3.00134,-7.2426,-0.348455
-1.33346,-9.97805,-0.0671122
-1.12827,-12.5389,-0.236456
-0.501251,-11.3086,-0.351688
-2.72739,0.2911,0.599647
0.00292793,-11.4618,-0.464713
-2.63861,-7.88397,-0.348131
-0.81403,-12.7629,-0.106166
-2.4342,-8.46782,-0.527753
-2.79699,-7.93528,-0.0206978
0.293163,-11.684,-0.33255
-2.46382,-8.04442,-0.170698
-2.70632,0.092147,0.594203
0.0671628,-13.2692,-0.133101
0.655641,-13.495,-0.243453
-2.27976,-8.22601,-0.0321425
-1.95427,-8.42315,-0.169823
0.850635,-11.3807,-0.13547
-1.75327,-8.57872,-0.0443116
1.93986,-11.7525,-0.275936
-1.56829,-9.78654,-0.190475
2.08882,3.4975,0.775452
2.54751,-12.087,-0.319767
-1.13983,-9.96628,-0.339765
1.68784,-11.6612,-0.162593
3.64854,-7.12069,-0.094716
2.92117,-12.3292,-0.261195
3.60453,-6.46633,-0.0792068
3.60691,-12.7163,-0.278466
3.64392,-5.94589,-0.0152082
2.64417,-12.1941,-0.197156
3.30499,-12.5864,-0.225528
3.48705,-5.88402,-0.115271
4.01343,-12.9014,-0.245005
3.53976,-5.43154,-0.0539237
3.8728,-10.7777,-0.186447
3.58373,-5.04507,0.0136574
3.73298,-12.8276,-0.239738
3.93254,-11.6276,-0.210799
3.40672,-4.93335,-0.101693
3.82346,-9.83989,-0.164689
3.78586,-8.62581,-0.107886
3.55148,-4.34517,0.0355022
3.27076,-4.44119,-0.156438
3.73342,-8.93931,-0.165946
3.34835,-4.19159,-0.0911305
3.7156,-7.89717,-0.114332
3.51473,-3.7513,0.0527799
3.21172,-3.76846,-0.151579
3.39548,-3.4101,-0.0102486
-2.4885,-0.564442,0.688278
-3.19041,2.10543,0.397618
-2.58583,-0.742517,0.605272
3.10449,-1.34382,-0.0634828
-3.82465,0.128802,-0.161655
-3.75292,-0.542214,-0.150032
-1.22969,-4.73341,1.2362
-0.992403,-5.19,1.36344
3.06328,2.3028,0.149182
2.85712,2.46553,0.0337166
-2.83834,-6.11286,-0.100051
2.99673,2.95845,0.149478
2.21307,4.81496,-0.24646
2.7894,3.17118,0.0298465
2.54303,5.32519,0.0170624
2.9224,3.30411,0.14791
2.73536,5.62041,0.147791
2.27241,5.90857,-0.135124
2.4586,6.22482,0.0115085
2.65476,6.56106,0.147111
1.97125,6.63982,-0.293947
2.17291,7.1011,-0.154766
2.30353,4.19527,-0.230816
2.17414,8.98161,-0.00739595
2.36697,9.39289,0.14294
-0.729849,23.1808,0.0454356
1.79878,11.3934,-0.225421
-3.05441,22.4396,-0.587212
2.03854,12.034,-0.024697
-2.84148,22.7662,-0.364419
2.25979,12.5815,0.148285
-2.24265,19.9953,-0.136089
-2.01441,19.8386,-0.0265358
-3.8161,18.3613,-0.425459
1.57452,16.0172,-0.0505142
-3.60353,18.3356,-0.275434
1.81997,16.7578,0.141904
-3.40582,18.5569,-0.148342
0.0556993,10.2753,-0.327227
-3.25494,18.8037,-0.0865289
0.199547,12.3023,-0.218763
0.923908,23.9224,0.124328
-4.11275,15.9832,-0.146788
-4.20579,17.0459,-0.135818
-1.07881,19.9041,-0.336374
-0.845942,20.2508,-0.112586
-4.94541,15.053,-0.164503
-4.49767,6.59658,-0.180036
-4.97392,11.631,-0.136485
-5.02776,12.1328,-0.141387
-5.11045,12.6374,-0.188408
-4.24505,5.30087,-0.0924071
-4.33126,8.25264,-0.0790114
-4.39562,5.54203,-0.177805
-4.3823,8.54743,-0.0891914
-4.3901,8.79133,-0.114022
-4.11947,8.41221,-0.156596
-4.11382,4.45144,-0.0858093
-4.3488,7.05475,-0.0397453
-3.93811,3.6584,-0.00728819
-4.39611,7.56017,-0.172553
-4.19134,5.8555,-0.00882558
-4.25589,6.04614,-0.0456987
-3.87813,3.1287,0.00187674
-4.14538,3.37714,-0.171967
-3.70434,2.57365,0.078531
-3.8144,2.66302,0.00981924
-3.77392,2.26124,0.0174381
-2.73088,0.531584,0.610495
3.36875,-1.1836,0.127548
-3.48055,0.956229,0.126747
-3.60829,0.968524,0.0442544
-2.53448,-0.971184,0.622026
-2.69923,-2.82434,0.265772
-3.00768,-2.08343,0.23839
-2.64718,-3.17208,0.284022
-3.30113,-2.61411,0.0120071
-2.81619,-2.24675,0.23957
-3.22393,-4.95417,-0.0915083
-2.56509,-3.53172,0.301401
-2.82849,-4.22786,0.217621
3.19967,1.44319,0.183046
-2.97388,-4.86976,0.0810794
-3.15557,-5.70386,-0.0770017
-2.63508,-4.1978,0.34318
-2.86784,-5.53331,0.104441
-2.54844,-4.7434,0.373113
3.02466,2.52696,0.140086
-2.5347,-5.40094,0.340134
-2.53769,-6.68458,-0.0279858
-2.52928,-6.27649,0.314776
-2.59814,-7.38915,0.172892
-2.44513,-8.13416,0.00264581
-2.29724,-6.15029,0.452141
-2.35436,-7.24275,0.362225
-1.90724,-8.47527,0.0394343
-2.12429,-7.13054,0.50863
-1.40504,-9.23647,0.0843118
-1.86486,-8.28249,0.574875
-1.57764,-8.83894,0.445481
-0.883021,-10.8886,0.147874
-1.39467,-9.03384,0.612592
-0.994676,-9.20097,0.467402
-0.147787,-13.2689,0.242246
-0.797721,-9.38287,0.623503
-0.400466,-10.3029,0.53052
0.135959,-13.4903,0.484696
0.666698,-11.3382,0.262055
-0.171465,-10.4997,0.683746
0.343883,-11.4633,0.599257
0.916551,-11.5279,0.448301
0.600322,-11.4721,0.735993
1.16553,-11.7476,0.625622
1.79876,-12.021,0.505462
2.4671,-12.3571,0.412595
1.45156,-11.9333,0.754954
3.46965,-15.7071,0.713473
3.58413,-13.1573,0.513355
2.62241,-13.6154,0.853468
3.23802,-13.4018,0.749799
3.78158,-12.8414,0.631886
4.35699,-12.5415,0.562408
3.46979,-13.0805,0.811069
3.98459,-12.6122,0.724311
4.69286,-12.6592,0.671571
4.98515,-11.7046,0.600783
4.29926,-12.6092,0.780077
5.28882,-11.7195,0.675559
4.88575,-9.59705,0.561447
5.02522,-11.9492,0.738237
5.23149,-10.9927,0.680195
4.87408,-9.08712,0.568846
5.01032,-9.91064,0.615383
4.77519,-8.46953,0.547697
4.61494,-7.34315,0.502104
4.46728,-6.43764,0.484157
4.61811,-7.73923,0.485083
4.03733,-3.37009,0.420515
4.47936,-6.79871,0.462075
3.79637,-3.54829,0.246229
4.38506,-6.02003,0.450645
3.85753,-3.32099,0.295771
4.30366,-6.18347,0.393749
3.97488,-2.89336,0.412916
4.24679,-5.56463,0.399874
3.69976,-2.99871,0.218335
4.21714,-5.0297,0.414311
4.20074,-4.58768,0.44204
3.88645,-2.55428,0.374136
4.08747,-5.07234,0.329955
4.08312,-4.6453,0.354764
3.61739,-2.52907,0.195716
4.09889,-4.26318,0.386757
3.93107,-4.23298,0.283101
3.77333,-2.04313,0.394811
3.5472,-2.12239,0.176317
4.00002,-3.62859,0.366636
3.80064,-1.16822,0.407287
3.62434,-0.971031,0.308188
3.76982,-0.892371,0.408387
3.33366,0.414756,0.202609
3.31298,0.649647,0.204886
3.65298,1.09817,0.463633
3.64023,1.3591,0.475888
3.64042,1.63908,0.491133
3.64755,1.94008,0.510354
3.41552,2.09106,0.376298
3.63766,2.25303,0.528507
3.64366,2.60304,0.552622
3.40956,2.78702,0.416501
3.64059,2.98403,0.579649
3.00327,2.80722,0.14232
3.36953,3.1599,0.437456
3.5038,3.28261,0.58952
2.93041,3.13485,0.523297
-2.74054,-2.48279,0.272454
2.68644,3.28663,0.514192
2.43717,3.42393,0.504242
2.18431,3.70854,0.17296
2.18857,3.64042,0.342627
2.19289,3.56526,0.496309
1.93226,3.78525,0.344168
3.9106,8.83873,1.11495
2.79105,19.1772,2.08341
0.888155,26.3403,1.50099
1.21687,25.676,1.91336
3.55695,10.0946,1.00036
3.98711,10.9573,1.32455
2.19557,28.8778,3.05096
2.8105,11.1708,0.562206
3.19442,12.1374,0.889068
-0.528119,23.4984,1.7832
3.64108,13.1583,1.26997
-0.161326,24.0432,2.19401
4.45045,15.4114,1.79208
0.196566,28.7658,2.96572
2.9035,16.3716,0.853251
-2.12465,19.7914,1.25662
3.43721,18.1269,1.3278
-1.8693,20.2027,1.56743
5.38554,26.4551,2.49957
-1.68278,22.0861,2.0109
5.52595,25.5432,2.86496
-1.32824,21.3353,2.15447
2.66895,25.4111,1.38138
-2.95716,-1.85472,0.283139
-3.23921,18.0997,1.22289
2.64739,22.4707,1.65675
-2.94851,18.0399,1.43981
3.82979,28.8857,2.6869
-2.61128,17.7901,1.62624
-2.33315,17.64,1.75131
-3.07648,7.04293,0.68525
-3.24835,13.7505,1.13656
-3.307,5.70712,0.558583
-3.01975,13.8074,1.27205
-3.28843,5.86824,0.587318
-2.86553,14.055,1.37896
-3.25986,6.03936,0.608057
-3.41356,10.4115,0.805444
-2.86131,5.46415,0.535263
-3.28712,10.566,0.907472
-3.28603,4.93865,0.52691
-3.14671,10.7415,1.00249
-3.05842,10.9979,1.07021
-3.28661,5.1812,0.541944
-3.09546,7.60886,0.63431
-3.30997,5.35514,0.532554
-2.82364,7.25353,0.65174
-3.23748,8.73797,0.831688
-3.26939,4.30316,0.491921
-3.16391,8.90622,0.864554
-3.28572,4.45413,0.487594
-3.32402,4.60901,0.469209
-3.15332,6.5547,0.605557
-3.21662,3.58125,0.464634
-3.0795,6.80901,0.664255
-3.00015,3.42667,0.423488
-3.20446,3.11129,0.448736
-3.24166,3.21919,0.43445
-3.27486,3.33407,0.41116
-3.29283,2.51703,0.364973
-3.36291,2.60279,0.319661
-3.18448,1.48107,0.367193
-3.06236,0.93282,0.407985
-3.03887,0.705914,0.409533
-3.30658,0.746032,0.231913
-3.2073,-0.468144,0.221971
-3.17388,-0.705031,0.224475
-3.13848,-0.942912,0.228975
-3.10207,-1.18679,0.235479
-2.78137,-2.15413,0.273697
-2.40311,-2.04397,0.53022
-2.33579,-2.27278,0.551714
-2.5546,-2.74748,0.365585
-2.559,-3.08051,0.34161
-2.21867,-5.17855,0.553606
-2.46148,-3.44325,0.373351
-2.1801,-2.77437,0.604782
-2.03169,-5.87507,0.634
-1.86262,-4.42345,0.833973
-2.42947,-3.62495,0.511681
-2.50253,-4.09419,0.438288
-2.07422,-3.98998,0.722887
-2.22245,-3.25231,0.678446
-1.80646,-6.74349,0.738705
-1.70393,-4.94804,0.910033
-1.66972,-5.646,0.898177
-2.37483,-4.60185,0.490279
-1.59716,-6.53091,0.873676
-2.12598,-3.60905,0.724152
-1.50104,-7.77375,0.86877
-1.50313,-5.55454,1.00027
-1.28685,-7.50316,1.01064
-1.09422,-9.09178,1.04441
-1.26014,-6.30994,1.11779
-1.12239,-7.39464,1.15968
-0.944927,-7.24418,1.26667
-0.701927,-8.51867,1.33601
-0.522409,-8.4202,1.45907
-0.139765,-10.1694,1.60033
0.399849,-10.4327,1.47259
0.0546665,-10.0319,1.72832
0.581695,-10.6381,1.68807
2.53424,-15.6493,2.09178
1.25935,-11.668,1.68869
0.79965,-10.8445,1.86765
1.39136,-11.2406,1.80618
2.4913,-13.9614,2.08198
3.02501,-12.927,1.81327
1.62218,-11.375,1.9646
2.56078,-13.2002,2.15777
3.17822,-12.6866,1.95797
3.91131,-12.6905,1.87711
2.75604,-12.9339,2.2485
3.37377,-12.6621,2.11605
3.98533,-12.2623,1.9674
4.61196,-11.9725,1.87493
3.65661,-12.7925,2.25049
4.02535,-11.7983,2.02359
4.87277,-12.098,2.02732
6.05793,-12.9969,2.16443
4.15668,-11.4921,2.05516
5.34827,-12.735,2.25377
7.66863,-13.8951,2.47294
6.40425,-14.5059,2.64871
7.97988,-15.8591,2.91101
8.64782,-15.1053,2.8069
7.77787,-12.0774,2.3072
8.20926,-15.5889,2.92269
8.81323,-14.8771,2.84854
7.87529,-11.8133,2.32874
6.96011,-9.3533,1.92883
8.72206,-14.1046,2.73104
7.55605,-10.9611,2.20282
6.81533,-8.84873,1.8647
6.33509,-7.41835,1.65822
7.13891,-9.93794,1.99622
6.56,-8.24803,1.74738
6.24763,-7.06764,1.59651
5.95849,-6.09718,1.48894
6.25219,-7.53672,1.58695
6.02307,-6.58516,1.48648
5.81606,-5.74055,1.40618
5.65322,-5.05885,1.36112
5.73044,-6.00181,1.33426
5.59662,-5.33106,1.29227
5.49287,-4.73425,1.2664
5.41222,-4.23138,1.26268
5.32713,-4.85165,1.15023
5.27151,-4.37175,1.14957
5.23592,-3.92581,1.15998
5.2284,-3.55481,1.19151
4.80323,-1.66753,1.04281
5.01462,-3.6053,1.04022
5.04014,-3.27325,1.08084
4.45944,-1.61426,0.810263
5.09172,-2.99215,1.13755
4.59111,-1.45301,0.912219
4.83591,-2.99471,0.961165
4.8945,-2.7276,1.02191
4.377,-1.25049,0.780645
4.52368,-1.10521,0.891639
4.69536,-0.969893,1.01867
4.6743,-2.46508,0.896247
4.15688,-1.03796,0.654063
4.77094,-2.2519,0.9751
4.3156,-0.915679,0.759098
4.87559,-2.06071,1.06399
4.47429,-0.778383,0.879117
4.66596,-0.651032,1.01619
4.50694,-2.10546,0.809042
4.67444,-1.83416,0.939407
4.42491,-0.468546,0.869625
4.63559,-0.343167,1.01772
4.04215,-0.415309,0.615066
4.20787,-0.297015,0.731115
3.90184,0.723488,0.596678
4.33714,1.01328,0.909852
3.99381,-0.124461,0.602617
4.55477,1.16169,1.08993
4.18053,-0.00613979,0.72669
3.8825,1.01339,0.604286
4.60287,0.255613,1.03587
3.95449,0.158404,0.595197
3.86717,1.3103,0.6149
4.34687,0.41609,0.877343
4.08481,1.46869,0.770973
3.92617,0.441289,0.5938
4.12787,0.569629,0.73088
3.85381,1.62423,0.63251
4.34453,0.712008,0.891962
4.8174,2.28885,1.26288
3.86143,1.96418,0.657127
5.02093,4.25533,1.58014
3.98526,3.77747,0.857461
4.30964,4.12103,1.09448
4.73903,2.63968,1.29039
4.68793,4.5107,1.3845
3.87502,2.33714,0.690729
5.17306,4.99552,1.72756
4.14058,2.56259,0.878789
4.44008,2.81211,1.10586
4.8095,3.10272,1.36697
4.84397,5.3349,1.53886
3.90556,2.75514,0.734318
5.359,5.89877,1.91487
4.16811,2.99858,0.931358
